CustomerID,Age,Tenure,CreditScore,Balance,MonthlyCharges,NumProducts,HasCreditCard,IsActiveMember,Country,Gender,CustomerType,Churn
1411,61,10,488,3.2462569539448434,327.6918085136612,1,1,1,France,Male,Regular,0
1412,67,6,663,24.292829290008324,1805.5205015026825,4,1,0,Germany,Male,Regular,1
1413,31,9,538,22.809542824609032,303.3182155159331,4,0,1,Spain,Male,Regular,0
1414,70,24,700,31.773055672401963,283.4089577499672,1,1,1,Germany,Female,Regular,0
1415,73,48,603,41.08351927946948,403.5378490660772,4,1,1,France,Female,Regular,0
1416,28,48,390,244.13365549094496,762.5130861790482,4,1,1,France,Male,Regular,0
1417,26,10,691,70.57731465314214,958.9762636414762,1,0,0,Spain,Male,Regular,0
1418,51,61,483,1.8275337852949012,1907.6722448853056,1,1,1,France,Male,Regular,0
1419,29,35,316,62.363561224335676,461.9224079044417,1,1,1,Spain,Female,Premium,0
1420,52,38,311,86.92944519818234,169.8506443625812,1,0,1,France,Male,Regular,0
1421,52,52,465,112.99100403231091,1331.8826949814782,4,0,1,Spain,Female,Regular,0
1422,18,55,445,27.58291068295227,430.44337946374094,4,1,0,France,Female,Premium,0
1423,57,0,581,18.81659905368131,196.70385616637103,3,1,0,Spain,Male,Regular,0
1424,39,55,848,91.41851488441014,517.8893724671806,4,1,1,France,Female,Regular,0
1425,77,4,468,75.16735028451102,1153.2423682671113,2,1,1,France,Female,Premium,1
1426,46,29,469,38.39811089681932,866.9238367603076,2,1,1,Germany,Male,Regular,0
1427,25,17,645,6.2715167158472545,72.1676691494686,2,1,0,France,Female,Premium,1
1428,28,34,798,52.743361349521855,1188.9996129608376,4,1,1,France,Male,Regular,0
1429,58,51,759,3.3961489744677555,528.4450129657082,2,1,1,Spain,Male,Regular,0
1430,54,38,596,5.288407975007054,516.1952583698389,4,1,0,France,Male,Premium,1
1431,31,67,441,20.10904327648148,288.18159715961247,1,1,1,Germany,Male,Regular,0
1432,77,51,352,23.19515352706169,177.46065641438383,4,1,1,France,Female,Premium,0
1433,47,15,417,30.99242325669,1775.1138614054164,3,0,0,France,Female,Regular,1
1434,52,21,664,20.710886985296117,1468.7052921074476,4,1,1,Germany,Female,Premium,0
1435,38,55,435,1.718608401004986,548.3577456648517,2,1,1,France,Male,Premium,0
1436,54,57,713,8.564077196505767,335.82418955203934,1,1,1,Germany,Female,Regular,0
1437,22,63,376,6.114707852117946,867.5084546773978,1,1,1,Germany,Male,Premium,0
1438,36,11,317,28.209878287878205,51.378706763790866,1,1,1,Germany,Male,Premium,0
1439,76,6,702,11.921040784252735,674.7537523850601,3,1,1,France,Female,Premium,0
1440,31,54,504,17.374809387595814,1469.40221702185,3,1,1,Germany,Female,Regular,0
1441,43,61,798,31.892006623134677,364.85239471735787,3,1,1,France,Male,Regular,0
1442,79,72,623,13.430708613506997,1584.9997318236042,2,1,1,France,Male,Premium,0
1443,21,52,580,14.113444469058278,908.0084058098851,2,0,0,France,Female,Premium,1
1444,42,35,465,89.53125885500425,509.2246197195022,3,1,0,France,Female,Premium,0
1445,62,23,542,39.71326517974426,541.680197011353,4,1,1,Spain,Male,Premium,0
1446,59,43,778,97.1614952590036,210.14984155177368,3,1,1,Spain,Male,Regular,0
1447,42,16,463,36.13146855439077,302.15726999382315,3,1,1,France,Male,Regular,0
1448,35,1,623,119.99018246237215,508.624900351923,3,1,1,Germany,Female,Premium,0
1449,57,12,850,14.70124538796573,278.2567927739734,1,1,1,Spain,Male,Regular,0
1450,25,30,507,47.94295646186314,841.9201550508274,2,1,0,France,Female,Premium,0
1451,56,27,614,34.981585372048684,1097.4941198863303,1,1,1,Spain,Male,Regular,0
1452,57,59,603,125.47488328713791,280.83442777473016,4,1,0,Spain,Male,Premium,0
1453,31,28,538,27.105459393813476,1186.4849570454396,4,0,0,Germany,Male,Regular,1
1454,49,19,523,96.4903596627357,582.078501745197,2,1,1,Spain,Male,Regular,1
1455,68,32,387,41.494649621332094,277.422552345142,4,1,0,France,Male,Regular,0
1456,78,19,836,61.64313158843672,794.540095754279,1,0,1,Spain,Male,Regular,0
1457,55,41,728,108.97109144660394,1454.446800825132,1,0,1,Spain,Male,Regular,0
1458,50,11,519,250.0,744.2046441755442,1,0,1,France,Female,Premium,0
1459,40,72,574,65.67814196941161,828.3343456148991,4,1,1,France,Male,Premium,0
1460,80,36,365,18.881940258602388,1642.3431909531632,3,0,0,France,Female,Premium,1
1461,32,72,722,17.76322504635784,590.3938252079749,1,0,0,France,Male,Regular,1
1462,50,13,554,18.488285980169923,813.240274577764,1,1,1,Spain,Male,Premium,0
1463,42,38,424,5.15195618091837,442.3156542864511,3,0,0,Germany,Male,Regular,1
1464,34,30,445,2.7544397745580835,250.39364561063476,3,1,1,France,Female,Regular,0
1465,50,53,684,43.475471625646236,206.4569179230979,2,1,0,Germany,Male,Regular,0
1466,64,4,746,83.19167628668121,347.18960529165435,4,0,1,France,Female,Regular,0
1467,72,12,686,1.8401779117693817,992.8211716887492,1,0,0,Spain,Male,Regular,0
1468,19,27,682,41.80866632127917,681.7243005617213,2,0,0,Spain,Male,Regular,1
1469,31,42,576,23.241740231086425,809.1675708544826,4,1,1,Spain,Male,Regular,0
1470,70,46,681,111.50633951302969,66.9980181727209,2,0,1,Germany,Male,Regular,0
1471,57,70,423,7.855323043750261,798.8758176493235,4,0,1,Spain,Male,Regular,0
1472,57,37,566,41.44055713299268,1567.363547480293,1,1,1,Germany,Female,Regular,0
1473,68,72,410,176.88644693376884,1251.4851597084144,2,1,1,Germany,Female,Premium,1
1474,56,72,680,21.1585187547259,282.2658792457141,4,1,0,Germany,Female,Regular,1
1475,68,46,457,67.69656913881296,1197.7650519963972,4,1,1,France,Male,Premium,1
1476,23,36,847,107.04506649957331,641.1715211798704,4,0,1,Germany,Female,Premium,0
1477,23,7,417,10.302681134863251,1007.4843789406292,3,0,1,Germany,Female,Premium,0
1478,20,51,627,244.82414380485778,324.4622394518462,4,1,1,Spain,Male,Regular,0
1479,24,32,367,82.87541635701201,2000.0,3,0,1,Spain,Male,Premium,0
1480,68,41,733,7.399731750575607,910.2292473991155,1,1,1,France,Male,Regular,0
1481,25,26,658,18.617333936962066,1393.4697582677527,2,0,1,France,Male,Regular,0
1482,59,7,742,49.03746792448141,156.3044361886624,1,1,1,France,Female,Regular,0
1483,69,22,463,108.1054149199369,171.5427301725436,3,1,1,France,Male,Regular,0
1484,32,63,660,10.835435133643363,1422.2749225413127,1,1,1,France,Male,Regular,0
1485,64,19,418,65.69042194736139,522.3003657225506,3,1,1,Spain,Male,Regular,0
1486,46,15,494,15.77994142044781,113.61756335381017,3,1,1,France,Male,Regular,0
1487,50,16,540,81.84468242015387,847.6960652774584,4,1,0,Spain,Female,Regular,0
1488,69,18,808,57.51244430018978,773.8672820480169,3,1,1,France,Male,Regular,0
1489,47,7,441,37.002405163723914,1583.4387777583725,4,1,0,Spain,Female,Regular,0
1490,56,37,330,52.471961663258426,345.8183516095485,2,0,1,Spain,Male,Premium,0
1491,44,37,522,104.55354325829288,1861.2734751674673,4,1,1,Spain,Female,Regular,0
1492,53,52,565,24.422708714334565,528.0585365432839,4,0,1,France,Female,Premium,0
1493,46,30,581,73.32105931703332,804.1469087233888,4,1,1,France,Male,Regular,0
1494,55,43,680,8.65255908314213,623.3368415057986,4,1,1,Spain,Female,Regular,0
1495,74,58,361,60.39662592314592,123.87192525785022,2,1,0,France,Female,Regular,1
1496,50,16,820,69.4463637041037,243.53401472189177,2,1,0,France,Male,Regular,0
1497,78,72,370,29.25929519863289,450.21187983235694,2,1,1,France,Female,Premium,0
1498,54,38,835,78.90231752149643,1106.4524105347737,3,0,1,Germany,Male,Premium,0
1499,44,41,439,40.72094338579066,998.2932758815922,3,1,0,Germany,Female,Regular,0
1500,72,47,615,137.6584438367922,65.83008199235805,4,1,1,Germany,Male,Regular,0
1501,50,11,639,5.965446985629526,1008.7495292142054,4,1,1,France,Female,Regular,0
1502,79,17,827,7.010334073094299,903.3791837879569,3,1,1,France,Female,Premium,0
1503,21,5,840,92.39346206840047,516.4718282661753,4,0,1,Spain,Male,Regular,0
1504,39,42,715,92.37247059929321,173.44901145368698,2,1,1,France,Female,Regular,0
1505,19,34,766,31.859589895486984,1375.3651734433288,1,1,1,France,Female,Regular,0
1506,27,48,674,166.15935826657426,1009.0118865571035,4,0,1,France,Female,Regular,1
1507,22,61,590,56.87638612695836,342.4213675848659,1,0,1,France,Male,Regular,0
1508,76,68,342,203.29732194323853,413.00261390306497,2,0,1,France,Male,Premium,0
1509,27,15,352,38.006610085121316,672.3167215284006,4,1,1,Spain,Female,Regular,0
1510,50,7,531,11.258113393102668,196.65651295120867,2,1,1,Spain,Female,Regular,0
1511,71,30,511,29.384714891026213,978.820023589214,2,0,1,France,Male,Premium,0
1512,55,9,307,196.8333134510344,420.9223200974022,2,0,1,France,Female,Regular,0
1513,30,66,782,23.13463719305943,173.080749895037,3,1,0,Germany,Male,Regular,1
1514,48,69,341,157.34687011294696,697.0761892019316,4,1,1,Spain,Female,Regular,0
1515,64,19,632,79.73272332136875,667.3881912831312,2,0,1,France,Female,Premium,0
1516,53,4,532,29.179344317922133,223.3582062008855,3,1,1,France,Male,Regular,0
1517,62,22,369,39.03022724473015,326.5968920870906,4,0,1,Germany,Male,Regular,0
1518,41,8,315,46.75317683447167,698.7801498862611,2,1,1,France,Female,Regular,0
1519,69,67,368,54.79570930068958,446.6819766115414,4,1,0,France,Male,Regular,1
1520,73,58,352,3.990011087100304,1300.405557731697,3,1,1,France,Female,Regular,0
1521,32,53,678,135.59391525975366,297.1417179736167,3,1,1,France,Male,Regular,0
1522,46,45,762,45.44090025633444,779.9515326576513,4,1,0,France,Female,Regular,0
1523,25,21,826,133.79068595707116,1049.1635259130485,4,1,1,Spain,Male,Regular,0
1524,22,63,362,49.96982428133038,1080.398360317134,3,0,1,Germany,Male,Regular,0
1525,46,7,560,28.19510333422894,753.8888447692835,2,1,1,France,Female,Regular,0
1526,64,19,799,41.842565484305,235.2124451173526,3,1,1,France,Female,Regular,0
1527,21,50,420,88.4519592512627,202.50896315346776,2,1,1,France,Male,Regular,0
1528,29,38,539,19.73559395238586,314.810881381958,3,0,1,Germany,Female,Regular,0
1529,62,36,764,156.7038267030635,963.619166931313,3,0,1,France,Male,Regular,0
1530,19,49,406,31.36377721505463,231.5883110478112,2,1,0,Spain,Female,Regular,0
1531,44,33,479,156.44833076927932,1006.8890709530938,1,1,1,France,Male,Premium,0
1532,48,27,315,106.32943101486806,1438.6394723570118,2,1,1,Germany,Male,Regular,1
1533,68,30,654,72.97809417093349,1205.3393111119015,1,0,1,France,Male,Regular,0
1534,68,53,608,31.502778982575975,390.30457628023703,2,1,1,Spain,Male,Regular,0
1535,53,43,480,44.208743617887144,560.9200051452182,3,1,1,France,Male,Regular,0
1536,53,33,473,91.0170259006575,1046.1986295792624,2,1,0,France,Female,Regular,0
1537,43,70,653,39.26924247330929,464.12264790188647,1,1,1,France,Female,Regular,0
1538,60,66,653,67.00673058509314,810.5984045331263,3,0,0,France,Male,Regular,1
1539,44,22,518,78.1895510651432,566.8990050159905,2,0,1,France,Male,Regular,0
1540,22,45,614,35.98433756744123,467.95443533273493,2,1,1,Germany,Female,Regular,0
1541,37,55,733,38.420215690793746,1414.65834882043,3,1,1,Germany,Female,Regular,0
1542,28,6,581,11.022030204843608,232.3253958067871,1,0,1,France,Male,Regular,0
1543,79,60,558,14.034606470002942,153.46657787338174,2,1,1,Spain,Male,Regular,0
1544,27,-3,304,117.6640247257644,1266.7837157847086,1,1,0,France,Female,Premium,1
1545,57,37,693,91.73218338879381,468.37937192250894,2,1,1,Germany,Female,Regular,0
1546,55,37,635,0.5087070011043466,719.1126640047446,2,1,1,Spain,Female,Regular,1
1547,23,43,362,101.77605064834705,84.25263632684846,4,1,0,Spain,Male,Premium,0
1548,25,29,343,1.277937265075516,67.3372385623992,4,1,1,France,Male,Regular,0
1549,40,16,452,30.650338000776728,305.3825498232983,2,1,1,Germany,Male,Regular,0
1550,64,65,455,3.4906993242793996,392.5653986289113,4,0,0,France,Male,Regular,1
1551,43,9,777,173.403953825887,271.66075994502916,1,1,1,France,Female,Premium,0
1552,63,17,574,179.3509131454125,1457.4795453467393,4,0,1,Germany,Male,Regular,0
1553,60,44,657,47.19221108317074,50.0,3,1,1,Germany,Female,Premium,0
1554,29,61,725,24.895873910113103,236.20985501871212,4,1,0,France,Male,Regular,1
1555,43,61,831,35.87125085403463,251.57790917798977,2,0,1,France,Male,Regular,0
1556,30,58,782,71.83715229493217,320.92909053366157,3,0,1,France,Male,Premium,0
1557,57,48,513,12.628164943202124,340.5499284212062,2,1,1,Germany,Female,Premium,0
1558,79,62,378,29.14495563294837,253.3967002909052,4,1,1,Germany,Female,Regular,0
1559,35,26,438,66.83117024866873,59.29765082390749,2,1,0,Germany,Female,Regular,1
1560,42,9,397,25.158787758064623,771.2318682355251,4,0,1,France,Male,Regular,0
1561,50,14,497,1.625979941628429,835.9099928407795,1,1,1,Spain,Female,Regular,1
1562,64,69,455,35.40232318962605,829.2729864298741,3,1,1,France,Male,Premium,0
1563,57,61,349,66.85829128918324,118.27161428085728,3,1,0,Germany,Male,Premium,1
1564,77,42,778,188.21552714985566,813.1153506537589,1,1,0,France,Female,Regular,1
1565,60,33,527,1.8874897404760747,328.3625357991966,3,0,1,France,Female,Premium,0
1566,29,16,756,38.81781001868707,757.5499589418197,2,1,1,France,Female,Regular,0
1567,61,53,821,29.886274179508852,377.5708239261221,2,1,1,Germany,Male,Premium,0
1568,53,39,448,13.883206949363597,257.58812318448827,4,1,1,Germany,Male,Regular,1
1569,65,18,357,50.77279061999464,596.2721205165592,3,0,1,Germany,Male,Regular,0
1570,21,66,461,8.933760212597159,892.7330448546546,3,1,1,France,Female,Regular,0
1571,22,52,776,16.694312869518026,1762.2595052276747,3,1,1,Spain,Male,Premium,0
1572,73,63,406,76.10739729450655,416.78904494782466,1,1,1,France,Female,Regular,0
1573,54,46,726,30.847445589475562,887.4610227054734,4,0,1,France,Female,Regular,0
1574,25,5,694,250.0,107.01319219490378,3,1,1,France,Male,Regular,0
1575,80,15,485,24.425551508035078,341.58244234422114,3,1,1,France,Male,Regular,0
1576,59,71,745,31.1121729648458,614.0531184894147,2,1,1,France,Male,Regular,0
1577,66,17,747,17.852162165383405,380.8360441098318,1,1,1,Germany,Male,Regular,0
1578,45,51,386,13.478593248773214,59.868644571279496,3,1,1,France,Male,Regular,0
1579,48,47,548,127.73304060297394,921.7107235562848,3,1,1,France,Female,Premium,0
1580,75,42,739,69.08059507399132,641.1661712945111,1,1,0,Germany,Male,Premium,0
1581,26,33,556,20.27844558988505,177.9848503202225,2,0,0,Germany,Female,Regular,1
1582,71,48,576,60.22464525203082,337.3880778321263,1,1,1,France,Female,Regular,0
1583,68,11,737,168.7527307159913,436.27757535542133,4,1,1,France,Male,Regular,0
1584,46,9,815,3.846642219834357,182.47395958310764,2,1,1,France,Male,Premium,0
1585,31,70,501,15.360536361311416,549.624771585899,3,0,1,France,Male,Premium,0
1586,57,62,479,11.193349971672875,546.7326868474755,3,1,0,France,Male,Regular,1
1587,58,0,624,101.92771230404061,1356.323878694089,4,0,1,France,Female,Premium,0
1588,39,48,774,9.873201144977681,590.097761831175,1,1,1,Germany,Female,Regular,0
1589,28,35,699,18.413957509476234,1364.0439042080193,3,1,1,Germany,Female,Regular,0
1590,40,20,516,39.2478597207909,339.04704719085146,1,1,1,France,Male,Premium,0
1591,18,36,752,48.52340321137755,446.11733515838864,1,0,1,France,Male,Regular,0
1592,63,23,703,82.56087308939686,507.7747704822139,1,0,0,France,Male,Regular,0
1593,54,54,539,26.15530662041752,469.56255488315753,3,0,1,France,Male,Regular,0
1594,38,24,485,38.20474693543967,281.7897119650323,2,1,1,Germany,Male,Regular,0
1595,43,6,347,168.28486423115734,191.031411076161,3,1,1,France,Male,Regular,0
1596,63,70,685,17.645654048701356,330.15150858824984,2,1,1,Spain,Female,Premium,0
1597,53,70,507,14.257212184277298,856.7218381118387,2,1,1,Germany,Male,Regular,0
1598,71,23,456,61.99713352653576,224.08428808604305,2,0,0,France,Female,Premium,0
1599,40,10,524,73.73142616485913,208.32225560702528,3,0,1,Spain,Female,Regular,0
1600,74,72,443,26.788277993566407,857.0322577147342,4,1,1,Germany,Female,Regular,0
1601,18,11,718,11.97501217018395,1034.3979999188819,4,1,1,Spain,Male,Regular,0
1602,80,34,410,75.46213324933946,207.60864707016214,2,1,1,France,Male,Regular,0
1603,71,62,764,55.507868157234206,507.46351044271796,3,0,1,Germany,Male,Premium,0
1604,72,68,431,104.46562550133125,595.9918431092847,4,1,0,Spain,Male,Premium,1
1605,68,56,633,92.9997092288327,430.9291069728276,4,0,1,Germany,Male,Premium,0
1606,57,12,374,11.482935478561789,120.09653217566526,3,1,0,Spain,Female,Regular,0
1607,32,26,711,89.29061347313912,190.503648766611,1,1,1,Spain,Female,Regular,1
1608,38,38,818,9.62912550607,431.9598349794741,4,1,0,Germany,Male,Regular,0
1609,64,15,335,99.64627908801434,972.6430608810438,4,1,0,France,Male,Premium,1
1610,26,33,522,73.55361549236086,224.23130306697163,3,0,1,Spain,Male,Regular,0
1611,70,70,829,42.1823519705217,685.5880511824608,3,0,1,Germany,Male,Premium,0
1612,26,30,540,51.39208452715926,50.0,3,1,1,France,Female,Regular,0
1613,27,72,433,5.495167093975832,1307.4233032749491,4,1,1,France,Male,Regular,1
1614,69,12,690,2.0351199526836954,170.77079392854324,3,1,1,Spain,Male,Regular,0
1615,74,30,401,20.07216594779305,1006.2470397808488,2,1,1,Germany,Male,Premium,0
1616,70,1,797,86.13195748996009,431.2248054159089,2,1,1,France,Male,Premium,0
1617,43,14,810,31.34789861343975,703.0830437033089,3,1,0,Germany,Female,Regular,0
1618,58,56,836,12.6411087213746,962.3780094338766,4,1,1,Spain,Male,Regular,0
1619,52,33,844,89.9539797793728,588.9460271234723,4,1,1,Germany,Male,Regular,0
1620,80,67,642,12.979178521341511,310.52492769646466,4,1,1,France,Female,Regular,0
1621,69,28,305,84.5035897852968,527.6432104362711,3,1,1,Germany,Female,Regular,0
1622,42,65,493,30.163452831766623,336.6242367433906,1,1,0,France,Male,Regular,0
1623,43,15,436,31.13395935830389,320.7411739838679,2,1,0,Germany,Female,Regular,0
1624,28,38,772,15.922159736456276,333.1528074651267,3,0,1,Germany,Female,Regular,0
1625,55,36,515,115.21634089550885,730.8159323055673,1,1,1,France,Male,Premium,0
1626,19,20,648,4.648835386636221,977.3087901610678,1,1,1,Germany,Female,Regular,0
1627,24,44,482,7.797983328919223,1863.1000121190873,3,1,0,France,Female,Regular,1
1628,35,18,467,50.51424453455839,583.7755922646597,1,1,1,France,Female,Regular,0
1629,44,70,337,94.89443593308228,1004.9735212637377,1,1,1,France,Female,Regular,0
1630,51,7,770,5.015953931159936,50.0,1,1,1,Spain,Male,Regular,0
1631,44,65,751,66.16640052536368,985.4885028359092,2,1,0,Germany,Female,Regular,0
1632,34,40,789,67.83901743863039,611.4089784310827,1,1,1,Spain,Male,Premium,0
1633,60,69,441,43.55663519722139,1266.235713400079,1,1,0,France,Male,Regular,0
1634,76,63,402,33.34747268743209,130.38434070546583,3,0,0,France,Female,Regular,1
1635,61,25,341,19.363170382613525,226.04038563361917,3,1,1,France,Male,Regular,0
1636,76,70,446,21.651718006320998,746.3759437412353,2,1,0,Germany,Male,Regular,1
1637,68,69,365,56.10942261985416,128.6452982212749,3,1,1,Germany,Male,Regular,0
1638,71,28,492,3.3758030119442193,592.1716493195696,2,0,0,France,Male,Regular,0
1639,41,65,597,43.96600572509077,230.89429850761613,1,0,1,Germany,Male,Regular,0
1640,42,16,337,16.337238581227172,163.50129672851222,1,1,0,France,Female,Regular,1
1641,24,67,801,31.42473754025496,101.51964970393651,1,0,1,Germany,Female,Regular,0
1642,69,57,727,40.93320939685159,1293.1224022886447,3,1,1,Spain,Male,Regular,0
1643,23,69,651,108.42865363449555,280.5257457320322,2,0,1,France,Female,Regular,0
1644,70,56,625,43.265017157361754,338.67733626401116,3,1,1,Germany,Male,Regular,0
1645,41,36,337,12.884134166023053,542.8473377763196,3,0,0,Germany,Male,Regular,0
1646,50,60,396,4.139711528995488,438.5943971120984,2,1,1,Spain,Male,Premium,0
1647,66,29,407,49.30728797648122,401.8253995955657,2,1,1,France,Female,Regular,0
1648,46,70,450,39.3782115647654,587.2287590235727,4,0,0,France,Female,Premium,0
1649,80,72,373,55.70628456883664,50.0,4,1,1,France,Male,Regular,0
1650,60,24,356,30.753465862997665,209.3463891042733,4,0,0,France,Female,Regular,0
1651,39,64,634,87.1844345686111,416.0160740164957,2,1,1,France,Male,Premium,0
1652,43,5,551,126.39885991975974,356.86780882206426,1,1,1,France,Male,Regular,0
1653,45,17,553,2.0413300506904952,678.5075565837344,3,1,0,France,Female,Regular,0
1654,67,9,684,68.14579617677113,251.99808338949666,3,0,0,Germany,Female,Regular,0
1655,38,22,755,1.7896779548542776,677.144178137307,4,0,1,Spain,Male,Regular,1
1656,66,67,558,29.448069549664503,1811.6586529976585,1,1,0,France,Male,Regular,1
1657,24,59,764,30.957973767808443,1476.306411680304,2,1,0,Spain,Female,Regular,1
1658,34,51,333,59.572312433470806,310.510876904915,3,0,0,France,Male,Regular,0
1659,37,66,794,21.724357507585243,248.4370009382599,1,1,1,France,Male,Premium,0
1660,58,30,625,85.99092212034611,493.6293807934077,3,1,1,Spain,Male,Premium,0
1661,66,16,537,20.993218428836283,573.5922693941726,3,0,0,Spain,Female,Premium,0
1662,37,54,840,20.966886095167325,132.26598386895108,3,1,1,Germany,Male,Premium,0
1663,71,35,765,12.6003477505943,354.8005278591189,2,1,1,Spain,Female,Regular,0
1664,39,25,603,57.57992937497636,786.2142012706394,2,1,1,France,Male,Regular,1
1665,45,52,416,3.983946844065142,290.9210337105613,3,1,1,France,Female,Premium,0
1666,80,16,506,22.553605210273993,466.8324152477648,2,0,0,Spain,Female,Regular,0
1667,78,24,780,15.523026896446307,214.2172958808456,1,0,1,France,Female,Regular,0
1668,57,1,702,13.025116229286427,498.11807475682474,1,0,1,Spain,Male,Regular,0
1669,66,11,532,3.1461016671888045,595.4715118189102,3,1,1,France,Female,Regular,1
1670,24,3,583,10.559706279170253,887.1487450806653,4,1,0,Germany,Male,Premium,0
1671,18,33,779,29.55159316122213,134.41697137790925,1,0,0,Spain,Male,Regular,1
1672,49,5,308,35.03291142620762,538.3849335795068,2,1,1,Spain,Male,Regular,0
1673,30,20,678,15.701622294069148,1070.7606902603322,2,1,0,Spain,Male,Regular,0
1674,47,25,680,52.525905255645675,1070.523387826901,1,1,0,France,Male,Regular,0
1675,40,56,659,20.458096973096804,579.3370548201675,4,1,0,Germany,Male,Premium,1
1676,68,38,475,22.883665116786823,265.9050963469163,3,0,1,Spain,Male,Regular,0
1677,76,32,784,76.30641215198652,294.8767107741165,1,1,1,France,Female,Regular,0
1678,73,13,704,40.1443883396131,406.91799429573126,2,0,1,Germany,Male,Regular,0
1679,36,55,332,153.06674263698875,282.2917963563719,4,1,1,France,Male,Regular,0
1680,79,30,764,22.259791263249845,1172.6995782399888,3,1,0,France,Male,Regular,1
1681,49,45,456,87.9666941510626,1754.5292409361793,2,1,1,France,Male,Premium,0
1682,47,15,501,67.03499552043243,596.8714571131954,3,1,0,France,Male,Regular,0
1683,46,18,474,110.44969560105133,130.08681762748319,3,1,0,Germany,Male,Regular,1
1684,66,35,543,157.08575514075142,1516.2613804477016,4,1,0,Spain,Male,Regular,1
1685,62,7,568,0.3853067102449177,363.6299710257793,3,1,1,Germany,Female,Regular,0
1686,46,2,745,4.622091006911687,814.7193880431834,2,1,1,France,Female,Regular,0
1687,47,18,373,56.09488835054945,944.5115117387918,3,1,1,France,Male,Regular,0
1688,33,72,395,24.731200717350454,137.71309423378298,3,1,0,Spain,Female,Regular,1
1689,57,21,472,85.4974828266869,254.76222574590324,1,1,1,France,Female,Premium,0
1690,36,45,705,0.6026083062458676,1053.1772157900098,1,0,1,Germany,Female,Regular,0
1691,35,12,454,82.2474007005436,387.64536779324783,2,1,1,France,Male,Regular,0
1692,18,32,482,7.2652789008664005,200.1213145295982,3,1,0,Spain,Male,Regular,0
1693,31,4,622,17.142056831207796,1016.3794376527916,1,0,1,France,Female,Regular,0
1694,68,26,588,173.81469253211523,930.6579130914017,2,1,0,France,Female,Premium,0
1695,64,23,557,2.6488467852025077,845.7363957853851,3,1,1,France,Male,Premium,0
1696,67,66,473,21.46540117197523,294.35798546412866,2,1,1,Spain,Male,Regular,0
1697,19,62,629,4.415817348826339,997.0886800898214,3,1,1,Spain,Female,Regular,0
1698,71,47,530,96.07213868137696,612.9432618081585,4,1,1,France,Male,Regular,0
1699,45,62,460,60.703871314534496,156.54262450393568,1,1,1,France,Female,Premium,0
1700,66,11,485,80.55631379983558,131.64969697766006,4,1,0,Spain,Female,Regular,0
1701,67,30,442,37.462549955907505,196.43113427974305,3,0,0,Spain,Male,Regular,1
1702,47,43,581,22.13654819641084,1171.8086511225176,4,1,1,France,Male,Regular,0
1703,55,42,326,0.11381041012910335,428.2484663167568,4,0,1,Germany,Female,Regular,0
1704,68,14,545,16.281473465797205,197.9472974379992,1,1,0,Spain,Female,Regular,1
1705,80,39,786,36.13431446668017,496.5821751324239,4,0,1,Germany,Male,Premium,0
1706,21,48,501,54.586109472011515,352.8735668860512,3,1,1,Germany,Male,Premium,0
1707,18,56,320,12.999287164469964,518.6983942858107,3,1,1,France,Female,Regular,0
1708,25,63,393,7.47728100397011,1224.7606907837267,4,1,1,Germany,Male,Premium,0
1709,46,56,307,11.258208446250642,745.2865986235344,1,1,1,Spain,Male,Regular,0
1710,72,69,771,21.853675460297424,959.6245057530052,1,1,0,Germany,Male,Regular,0
1711,56,42,638,8.030642725463878,451.73519711440014,4,1,1,Germany,Female,Regular,0
1712,20,22,558,8.528582965307804,316.69797744534407,1,1,1,France,Male,Regular,0
1713,49,26,354,2.2368835813906944,606.3201353578431,4,1,1,Spain,Male,Regular,0
1714,27,57,847,97.1495387529312,1490.366102302917,4,1,1,France,Female,Premium,0
1715,27,36,305,12.407597541892654,865.5346663041695,2,0,0,Germany,Female,Regular,0
1716,36,5,676,86.27118918390175,635.6103691924508,4,1,1,France,Male,Regular,0
1717,63,64,349,28.84020449076162,266.55670173331066,1,0,1,France,Female,Regular,0
1718,51,5,411,50.0431381490138,1108.2063962794666,3,1,0,Germany,Female,Regular,0
1719,77,49,445,3.9360447911617182,284.92029199770576,4,1,0,Germany,Male,Premium,0
1720,50,31,529,43.80310552186681,380.074829997123,2,1,0,France,Male,Premium,1
1721,40,24,796,17.12419172819672,394.31693703997416,2,0,1,Spain,Male,Regular,0
1722,72,71,605,5.002617731443921,124.611484467445,2,1,0,France,Male,Regular,0
1723,45,50,841,119.42485163904402,713.647281800231,2,1,1,France,Female,Regular,0
1724,49,47,760,46.270111079270734,318.03849828132246,1,0,1,France,Male,Regular,0
1725,67,69,525,13.834312583607932,690.8125953454963,3,1,1,France,Male,Regular,0
1726,24,64,358,27.20602407264393,93.83608090438419,4,1,1,Germany,Female,Regular,0
1727,46,59,375,22.072762716550454,75.41913740615887,4,1,0,France,Male,Regular,0
1728,25,45,727,60.295344649813764,436.6000466561494,3,1,1,France,Male,Regular,0
1729,18,41,431,46.75242520458386,756.7646084627278,4,1,0,France,Male,Regular,1
1730,74,57,797,0.9990231345540396,663.2300683850696,4,0,1,France,Male,Premium,0
1731,72,37,604,11.021548534784255,936.9903113334475,2,0,1,France,Female,Regular,0
1732,20,10,366,32.516643935253306,303.47702335009285,2,1,1,France,Male,Regular,0
1733,41,11,529,29.483142494690128,529.7213525732611,1,1,1,Germany,Male,Regular,0
